RED;NIVEL;IPRESS;MES;AÑO;INDICADOR;SUB INDICADOR;NUMERADOR;DENOMINADOR
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;NOVIEMBRE;2022;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;149;69
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;DICIEMBRE;2022;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;113;59
DIRES ANCASH;DIRESA;DIRES ANCASH;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;9080;2419
DIRES ANCASH;DIRESA;DIRES ANCASH;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;9055;2357
DIRES ANCASH;DIRESA;DIRES ANCASH;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;11216;2593
DIRES ANCASH;DIRESA;DIRES ANCASH;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;10966;2642
DIRES ANCASH;DIRESA;DIRES ANCASH;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;12017;2714
DIRES ANCASH;DIRESA;DIRES ANCASH;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;11512;2760
DIRES ANCASH;DIRESA;DIRES ANCASH;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;11320;2803
DIRES ANCASH;DIRESA;DIRES ANCASH;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;12008;2818
DIRES ANCASH;DIRESA;DIRES ANCASH;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;12462;2794
DIRES ANCASH;DIRESA;DIRES ANCASH;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;11775;2896
DIRES ANCASH;DIRESA;DIRES ANCASH;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;11353;2648
DIRES ANCASH;DIRESA;DIRES ANCASH;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;11203;2482
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;21;15
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;46;20
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;73;25
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;119;34
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;44;13
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;49;15
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;41;18
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;57;21
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;69;21
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;109;35
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;98;27
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;77;34
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3264;671
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;2980;675
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4305;765
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4121;760
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4160;767
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4362;733
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4221;766
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4125;746
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4652;760
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4158;796
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4113;730
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;4673;733
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;165;82
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;175;78
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;162;75
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;188;73
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;156;62
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;158;67
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;169;73
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;155;74
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;218;79
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;211;72
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;185;78
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;190;73
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;160;67
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;155;65
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;174;61
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;168;67
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;188;73
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;166;58
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;193;68
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;127;51
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;193;75
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;185;75
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;137;56
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;195;68
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;366;172
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;390;136
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;395;141
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;574;192
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;600;213
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;511;188
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;401;168
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;491;174
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;286;128
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;450;164
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;332;146
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;356;141
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;216;65
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;224;71
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;228;79
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;245;79
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;195;75
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;333;118
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;248;92
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;268;104
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;214;85
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;268;82
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;187;64
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;192;52
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;400;139
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;418;123
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;470;134
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;530;138
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;532;162
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;648;199
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;746;225
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;844;212
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;743;213
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;672;212
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;798;243
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;719;237
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;2584;633
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;2737;612
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3416;655
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;2876;638
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3630;670
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3343;703
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3044;645
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3707;669
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3720;714
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3133;682
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3365;660
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;3165;646
H REF LA CALETA;II-2;H REF LA CALETA;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1335;357
H REF LA CALETA;II-2;H REF LA CALETA;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1424;376
H REF LA CALETA;II-2;H REF LA CALETA;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1472;451
H REF LA CALETA;II-2;H REF LA CALETA;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1433;409
H REF LA CALETA;II-2;H REF LA CALETA;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1816;431
H REF LA CALETA;II-2;H REF LA CALETA;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1123;397
H REF LA CALETA;II-2;H REF LA CALETA;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1592;481
H REF LA CALETA;II-2;H REF LA CALETA;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1575;508
H REF LA CALETA;II-2;H REF LA CALETA;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1677;466
H REF LA CALETA;II-2;H REF LA CALETA;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1831;479
H REF LA CALETA;II-2;H REF LA CALETA;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1490;422
H REF LA CALETA;II-2;H REF LA CALETA;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;1248;345
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;263;106
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;255;94
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;175;81
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;268;101
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;262;79
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;369;125
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;254;107
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;269;119
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;269;108
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;315;106
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;338;101
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;229;90
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;216;71
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;148;55
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;229;75
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;288;91
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;294;100
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;271;80
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;169;76
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;205;75
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;220;74
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;227;100
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;174;66
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;159;63
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ENERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;90;41
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;FEBRERO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;103;52
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MARZO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;117;51
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ABRIL;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;156;60
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MAYO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;140;69
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JUNIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;179;77
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JULIO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;242;84
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;AGOSTO;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;185;65
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;SETIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;201;71
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;OCTUBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;216;93
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;NOVIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;136;55
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;DICIEMBRE;2023;B. INDICADORES DE EFICIENCIA;6 Promedio de Permanencia;;
DIRES ANCASH;DIRESA;DIRES ANCASH;ENERO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;7217;2960
DIRES ANCASH;DIRESA;DIRES ANCASH;FEBRERO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;6507;2618
DIRES ANCASH;DIRESA;DIRES ANCASH;MARZO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;7075;2795
DIRES ANCASH;DIRESA;DIRES ANCASH;ABRIL;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;7262;2808
DIRES ANCASH;DIRESA;DIRES ANCASH;MAYO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;7394;2906
DIRES ANCASH;DIRESA;DIRES ANCASH;JUNIO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;7459;2745
DIRES ANCASH;DIRESA;DIRES ANCASH;JULIO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;6826;2972
DIRES ANCASH;DIRESA;DIRES ANCASH;AGOSTO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;6961;2946
DIRES ANCASH;DIRESA;DIRES ANCASH;SETIEMBRE;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;6098;2941
DIRES ANCASH;DIRESA;DIRES ANCASH;OCTUBRE;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;6727;2991
DIRES ANCASH;DIRESA;DIRES ANCASH;NOVIEMBRE;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;6326;2788
DIRES ANCASH;DIRESA;DIRES ANCASH;DICIEMBRE;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;6505;2827
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ENERO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;143;31
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;FEBRERO;2019;B. INDICADORES DE EFICIENCIA;7 Intervalo de Sustitución cama;132;30
